record_id,lat,common_name,sci_name,species_abbreviation,count
84003015,-42.46666666666667,Salvin's mollymawk,Thalassarche salvini,THASAL,4
84003015,-42.46666666666667,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
84003015,-42.46666666666667,Giant petrel,Macronectes sp.,MACSP,3
84003015,-42.46666666666667,Westland / White-chinned petrel,Procellaria westlandica / aequinoctialis,PROWESAEQ,26
84003015,-42.46666666666667,Buller's shearwater,Puffinus bulleri,PUFBUL,80
84003016,-42.43333333333333,Salvin's mollymawk,Thalassarche salvini,THASAL,3
84003016,-42.43333333333333,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
84003016,-42.43333333333333,Giant petrel,Macronectes sp.,MACSP,2
84003016,-42.43333333333333,Westland / White-chinned petrel,Procellaria westlandica / aequinoctialis,PROWESAEQ,1
84003016,-42.43333333333333,Buller's shearwater,Puffinus bulleri,PUFBUL,3
84003017,-42.36666666666667,Buller's mollymawk,Thalassarche bulleri,THABUL,2
84003017,-42.36666666666667,Salvin's mollymawk,Thalassarche salvini,THASAL,4
84003017,-42.36666666666667,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,2
84003017,-42.36666666666667,Giant petrel,Macronectes sp.,MACSP,3
84003017,-42.36666666666667,Cape petrel,Daption capense,DAPCAP,1
84003017,-42.36666666666667,Westland / White-chinned petrel,Procellaria westlandica / aequinoctialis,PROWESAEQ,6
84003017,-42.36666666666667,Buller's shearwater,Puffinus bulleri,PUFBUL,20
84003017,-42.36666666666667,Sooty shearwater,Puffinus griseus,PUFGRI,50
84003017,-42.36666666666667,Hutton's shearwater,Puffinus huttoni,PUFHUT,300
84003018,-42.3,Buller's mollymawk,Thalassarche bulleri,THABUL,1
84003018,-42.3,Salvin's mollymawk,Thalassarche salvini,THASAL,3
84003018,-42.3,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,2
84003018,-42.3,Giant petrel,Macronectes sp.,MACSP,2
84003018,-42.3,Buller's shearwater,Puffinus bulleri,PUFBUL,3
84003019,-42.25,Southern royal albatross,Diomedea epomophora,DIOEPO,1
84003019,-42.25,Northern royal albatross,Diomedea sanfordi,DIOSAN,2
84003019,-42.25,Salvin's mollymawk,Thalassarche salvini,THASAL,6
84003019,-42.25,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,3
84003019,-42.25,Buller's shearwater,Puffinus bulleri,PUFBUL,6
84003019,-42.25,Sooty shearwater,Puffinus griseus,PUFGRI,500
84003019,-42.25,Hutton's shearwater,Puffinus huttoni,PUFHUT,400
84003019,-42.25,Pomarine skua,Stercorarius pomarinus,STEPOM,15
84003020,-42.05,Giant petrel,Macronectes sp.,MACSP,1
84003020,-42.05,Buller's shearwater,Puffinus bulleri,PUFBUL,1
84003020,-42.05,Fluttering / Hutton's shearwater,Puffinus gavia / huttoni,PUFGAVHUT,50
84003021,-42.016666666666666,Giant petrel,Macronectes sp.,MACSP,1
84003021,-42.016666666666666,Westland / White-chinned petrel,Procellaria westlandica / aequinoctialis,PROWESAEQ,1
84003021,-42.016666666666666,Buller's shearwater,Puffinus bulleri,PUFBUL,1
84003022,-41.96666666666667,Salvin's mollymawk,Thalassarche salvini,THASAL,2
84003022,-41.96666666666667,Buller's shearwater,Puffinus bulleri,PUFBUL,1
84003022,-41.96666666666667,Sooty shearwater,Puffinus griseus,PUFGRI,1
84003022,-41.96666666666667,Fluttering / Hutton's shearwater,Puffinus gavia / huttoni,PUFGAVHUT,2
84003022,-41.96666666666667,Southern black-backed gull,Larus dominicanus,LARDOM,1
84003023,-41.71666666666667,Northern royal albatross,Diomedea sanfordi,DIOSAN,1
84003023,-41.71666666666667,Giant petrel,Macronectes sp.,MACSP,1
84003023,-41.71666666666667,Sooty shearwater,Puffinus griseus,PUFGRI,5
84003024,-41.6,Northern royal albatross,Diomedea sanfordi,DIOSAN,6
84003024,-41.6,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
84003024,-41.6,Giant petrel,Macronectes sp.,MACSP,1
84003024,-41.6,Sooty shearwater,Puffinus griseus,PUFGRI,1
84003024,-41.6,Fluttering shearwater,Puffinus gavia,PUFGAV,6
84003025,-41.38333333333333,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
84003025,-41.38333333333333,Sooty shearwater,Puffinus griseus,PUFGRI,3
84003025,-41.38333333333333,Australasian gannet,Morus serrator,MORSER,2
84003025,-41.38333333333333,Southern black-backed gull,Larus dominicanus,LARDOM,3
84003025,-41.38333333333333,Southern black-backed gull,Larus dominicanus,LARDOM,1
84003026,-41.333333333333336,Sooty shearwater,Puffinus griseus,PUFGRI,2
84003026,-41.333333333333336,Australasian gannet,Morus serrator,MORSER,2
84003026,-41.333333333333336,Southern black-backed gull,Larus dominicanus,LARDOM,4
84003026,-41.333333333333336,Southern black-backed gull,Larus dominicanus,LARDOM,2
84003026,-41.333333333333336,Southern black-backed gull,Larus dominicanus,LARDOM,2
84003027,-39.05,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,1
84003027,-39.05,Australasian gannet,Morus serrator,MORSER,1
84003028,-39.05,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,1
84003028,-39.05,Buller's shearwater,Puffinus bulleri,PUFBUL,3
84003028,-39.05,Australasian gannet,Morus serrator,MORSER,1
84003029,-39.05,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,1
84003029,-39.05,Buller's shearwater,Puffinus bulleri,PUFBUL,2
84003029,-39.05,Australasian gannet,Morus serrator,MORSER,2
84003030,-39.05,Buller's shearwater,Puffinus bulleri,PUFBUL,1
84003030,-39.05,Australasian gannet,Morus serrator,MORSER,1
84003031,-39.05,Westland / White-chinned petrel,Procellaria westlandica / aequinoctialis,PROWESAEQ,2
84003031,-39.05,Buller's shearwater,Puffinus bulleri,PUFBUL,1
84003031,-39.05,Australasian gannet,Morus serrator,MORSER,1
84003032,-39.05,Australasian gannet,Morus serrator,MORSER,3
84003033,-39.083333333333336,Buller's shearwater,Puffinus bulleri,PUFBUL,1
84003033,-39.083333333333336,Australasian gannet,Morus serrator,MORSER,8
84003034,-39.083333333333336,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
84003034,-39.083333333333336,Gould's petrel,Pterodroma leucoptera,PTELEU,1
84003034,-39.083333333333336,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,1
84003034,-39.083333333333336,Buller's shearwater,Puffinus bulleri,PUFBUL,1
84003035,-39.083333333333336,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
84003035,-39.083333333333336,Australasian gannet,Morus serrator,MORSER,1
84003035,-39.083333333333336,Southern black-backed gull,Larus dominicanus,LARDOM,4
84003035,-39.083333333333336,Southern black-backed gull,Larus dominicanus,LARDOM,1
84003036,-39.083333333333336,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,2
84003036,-39.083333333333336,Australasian gannet,Morus serrator,MORSER,4
84003037,-39.11666666666667,Gould's petrel,Pterodroma leucoptera,PTELEU,1
84003037,-39.11666666666667,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,1
84003037,-39.11666666666667,Australasian gannet,Morus serrator,MORSER,2
84003038,-39.11666666666667,Australasian gannet,Morus serrator,MORSER,34
84003039,-39.11666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
84003039,-39.11666666666667,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,12
84003039,-39.11666666666667,Australasian gannet,Morus serrator,MORSER,4
84003039,-39.11666666666667,Southern black-backed gull,Larus dominicanus,LARDOM,2
84003039,-39.11666666666667,Southern black-backed gull,Larus dominicanus,LARDOM,2
84003039,-39.11666666666667,Black-winged petrel,Pterodroma nigripennis,PTENIG,2
84003040,-39.11666666666667,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,4
84003040,-39.11666666666667,Australasian gannet,Morus serrator,MORSER,22
84003040,-39.11666666666667,Southern black-backed gull,Larus dominicanus,LARDOM,4
84003040,-39.11666666666667,Southern black-backed gull,Larus dominicanus,LARDOM,6
84003041,-39.166666666666664,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,2
84003041,-39.166666666666664,Buller's shearwater,Puffinus bulleri,PUFBUL,12
84003041,-39.166666666666664,Black-winged petrel,Pterodroma nigripennis,PTENIG,1
84003042,-38.96666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
84003042,-38.96666666666667,Buller's shearwater,Puffinus bulleri,PUFBUL,2
84003043,-38.8,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
84003043,-38.8,Gould's petrel,Pterodroma leucoptera,PTELEU,2
84003043,-38.8,Buller's shearwater,Puffinus bulleri,PUFBUL,4
84003043,-38.8,Australasian gannet,Morus serrator,MORSER,1
84003043,-38.8,White-naped petrel,Pterodroma cervicalis,PTECER,1
84003044,-38.8,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
84003044,-38.8,Australasian gannet,Morus serrator,MORSER,4
84003045,-38.8,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
84003045,-38.8,Gould's petrel,Pterodroma leucoptera,PTELEU,1
84003045,-38.8,Buller's shearwater,Puffinus bulleri,PUFBUL,1
